longitude,latitude,geology_favorability
79.68247240713085,21.542418449108002,0.8959741331846461
79.71704285838459,21.539974725773885,0.3286629110795044
79.70391963650869,21.53056923475017,0.48193274022714555
79.69591950905182,21.556436000206087,0.7755926770983771
79.66936111842654,21.548597449630517,0.7442704342248887
79.66935967122016,21.571942059539438,0.6121299943440173
79.66348501673009,21.521926574828925,0.5898444128314908
79.7119705687465,21.558632075653307,0.3681433525384965
79.6960669007046,21.56577693271069,0.6891412882629351
79.70248435466776,21.565569194151298,0.4761715083401092
79.66123506965775,21.57316443802573,0.43027092987908416
79.71819459112972,21.56374202456977,0.24727965678003744
79.70994655844802,21.575668603698862,0.2799020586604126
79.6727403466407,21.539959395989253,0.6977392323461087
79.67090949803243,21.55019256500509,0.7211519731898839
79.6710042705912,21.520844779796974,0.6101958648865742
79.67825453457758,21.520417455238196,0.5870331685791124
79.69148538589793,21.53440759722709,0.8464822928924987
79.68591670111853,21.526048431828343,0.6362754599961067
79.67747374841188,21.535612682076145,0.663964691641891
79.69671117368334,21.5306225976717,0.5563050810588399
79.66836963163912,21.52171120149032,0.431013131374544
79.67752867891211,21.57455824878436,0.4960595072569613
79.68198171059763,21.520493387883334,0.5730594409305488
79.68736419905302,21.564164928660222,0.7216784784486329
79.70711055768358,21.52912887321517,0.44350956701572175
79.6719804269295,21.574733777319974,0.41463165036878624
79.69085406630481,21.573567756375393,0.4094521817001448
79.69554487413173,21.559234068782153,0.6227827213791095
79.66278702476319,21.560334048988036,0.4817459858286256
79.69645269111409,21.52032034851818,0.5592309328546909
79.67023144742123,21.579092293966813,0.33621421598642465
79.66390309557912,21.572669956214547,0.5523539337059231
79.7169331322352,21.573706373543803,0.3162495032149797
79.71793792198447,21.55955467222305,0.2780170939956787
79.70850384088699,21.54068721571927,0.6359772395650685
79.6782768261504,21.573618918945428,0.58892949632925
79.66586032684037,21.53749101568907,0.5670293164300348
79.70105398159073,21.553762692600532,0.7887015002382094
79.68640914962437,21.52598385834063,0.4679461743290596
79.66732229409068,21.575317337807963,0.39190301129004196
79.68971061460667,21.528446227466272,0.7062381774392084
79.6620633112669,21.533493808343824,0.6217590138988187
79.71455922412473,21.55348804948769,0.4017904971479608
79.675526798896,21.565845580012777,0.5416060181886949
79.69975133706124,21.557161078356177,0.7774662316048844
79.67870266456536,21.53392803476801,0.6686583855063015
79.69120408127067,21.52005658255165,0.4057787176766723
79.69280261676059,21.565429034818443,0.6653568179865901
79.67109126733153,21.579112439554663,0.5795822178339103
79.71817507766588,21.568594787218363,0.2291692350295144
79.70650796940167,21.547612397089395,0.6728418284937583
79.71636993649385,21.574226035683946,0.37348001373048273
79.71368964102565,21.5445908603871,0.4561844757762952
79.69587399872866,21.551496045054606,0.8260793456950997
79.71531245410138,21.54862778604374,0.5994546983359332
79.66530955012311,21.546857432359932,0.6078096178066886
79.67175897174515,21.566511446157634,0.5285227222011152
79.66271363733463,21.551606134436167,0.7697655856031119
79.6795198198458,21.539003027321513,0.8410885244832892
79.68332063738137,21.535489490059508,0.735751557638937
79.67628094190643,21.522264839018046,0.5581362651875795
79.70972425054912,21.554991709712983,0.6042370170729023
79.68140519960161,21.53379768492406,0.8119338148678319
79.67685607058124,21.528888035320982,0.767313739449262
79.69256176498949,21.55922979782966,0.7167123675180538
79.66845545349848,21.56087255546929,0.6076757828947796
79.70813181884525,21.56512929353546,0.5338036800993389
79.66447303862078,21.550214613780316,0.6510972600589784
79.71921321619602,21.573643276312232,0.3642972072978825
79.7063346861578,21.57618056520389,0.3883685250891026
79.67192294089205,21.56844225638755,0.5056150132479938
79.66033132702741,21.55813560892049,0.5705496592882905
79.7089276857073,21.53822325721547,0.5804313241071997
79.70241144063085,21.57897669529721,0.5032733718408762
79.70374043008246,21.536448170031516,0.5826395904700933
79.70627622080116,21.532159415319427,0.4140459196199352
79.66444267910404,21.546529246827195,0.6494049227092786
79.68150794371266,21.52341043424274,0.6524374815197784
79.6669521435715,21.578709667880307,0.4125150257773616
79.71178620555253,21.555306013384985,0.5580380763660366
79.69739788760965,21.55341712549985,0.7274044227767205
79.67985388149116,21.55934777679398,0.7026882468337068
79.66381350101716,21.54982141886663,0.7552541514283446
79.67865893930293,21.521923811025673,0.41362238686049424
79.67951099932161,21.556738677330422,0.8131773108768254
79.70377637070028,21.562970432617384,0.4787173935748402
79.6982534482813,21.54500494363744,0.587682957926693
79.71323276455458,21.56543773432427,0.43120394535410156
79.68833289550972,21.533620077960304,0.7144354143830498
79.66717565475629,21.53327659546397,0.6820099165931621
79.70279468723338,21.529685019261255,0.6050802838522569
79.70564710291701,21.542319685587348,0.6617197230669598
79.69367663185417,21.570820722123344,0.5497108454468548
79.70625803079727,21.56967472372894,0.5129700090660073
79.68962773578185,21.54296945247781,0.8281846624287019
79.69136396976292,21.555347124158814,0.7604728112398557
79.68565246110151,21.563248978988494,0.7604490709036364
79.66152514760464,21.53447240647768,0.6949853372093373
79.66647348561959,21.530088465153685,0.48244609947720046
79.6618857511412,21.578325759592737,0.5318148628012148
79.69818462467582,21.557053438792575,0.558587027734954
79.67886135886458,21.57888494331002,0.4293017523427364
79.69051424146988,21.540265359227934,0.7140394501867348
79.71445398843557,21.562181901998446,0.47243776156969786
79.67495753374892,21.533356218192473,0.5851360469656735
79.68462297538214,21.535672010276436,0.8700478737134252
79.70533306831258,21.550714127276176,0.7096163064519965
79.6737278899295,21.539177087530483,0.7998634874622935
79.66461879458973,21.530057293830435,0.5415254658101428
79.67738508717483,21.535772842119357,0.8729053388066823
79.66967327723523,21.52214490366795,0.5986587670851242
79.71578185914055,21.562265417288646,0.4188028531710932
79.70848722277387,21.54952699942515,0.62192523032396
79.69800422539062,21.52565458398427,0.5513280649785353
79.71228763541126,21.53030163958771,0.45687337828766855
79.70822032461395,21.52615207228676,0.38961103834605015
79.67119420353316,21.556755568496552,0.7287206367643874
79.7135535399094,21.52565262181675,0.2614479995614253
79.69236053451493,21.565256939982113,0.623660357908357
79.70844640930984,21.521230655159222,0.4558953416720377
79.71376547799541,21.534962547279754,0.5776806543285261
79.6790802084983,21.573440000553514,0.7089338647886216
79.66660311547166,21.563111879087334,0.6401766122487783
79.67367610975252,21.52437809997554,0.5876313439685691
79.68562646731758,21.569267566269108,0.5451796466116896
79.70908088595534,21.549582107292412,0.6104987813065363
79.71164383499539,21.570806981630128,0.2819166915568626
79.66041712783186,21.556044386467022,0.5282822689031933
79.69064483815465,21.56090998192197,0.7867624995528668
79.68504466018892,21.579610093623742,0.42224349510833514
79.67332646862825,21.53394013275544,0.5558434538036661
79.66719192204002,21.55743673448568,0.7837453520368318
79.68025691028421,21.547619283403442,0.7883084773304904
79.71657458223476,21.52236711717536,0.21556868313192026
79.67939217592124,21.52086823849017,0.39621316673285256
79.6911274373046,21.527153714669073,0.5285579693582145
79.70218113753371,21.558945504432312,0.5254405768159894
79.68181777614275,21.554029785274803,0.9145665216471149
79.71830692496326,21.553205773669823,0.36416000050840164
79.71774683769652,21.521911405751695,0.4284553023746248
79.67510693774952,21.5481581797816,0.7167449114104645
79.68983491035354,21.57547736907055,0.5263939817112292
79.678052698589,21.543855512158636,0.879159848816172
79.67709042966264,21.557495348187306,0.8321856246951023
79.66221321684127,21.566789120537386,0.5620085720183334
79.6965738600388,21.56703551674851,0.7324124818711386
79.69016074139373,21.551156804943716,0.7341263383583018
79.663088725075,21.57147711672414,0.48897636327872873
79.6767187878542,21.543482685601823,0.9275009679995599
79.71449595315799,21.573321592887087,0.2436453462321627
79.67437371344002,21.53441362998373,0.5722882279789087
79.66869369232548,21.536812984419434,0.5962478033645267
79.68936716561664,21.52318723745194,0.5906067444327929
79.71913902724664,21.567734910192534,0.2900296073877622
79.67452331629069,21.54502331417396,0.7091573820759312
79.70032813284435,21.533746996834683,0.5920468243555652
79.70569717691973,21.533907416656994,0.5709765223497357
79.67425825263955,21.574083996473753,0.4663598304300969
79.70369298091671,21.570034996027662,0.4366859586579658
79.68206698796315,21.55321185312143,0.8713661335189391
79.69793834983561,21.556966648024943,0.8302380566518086
79.69801178264565,21.548459534233018,0.779758763048088
79.69214648104449,21.543499992572727,0.8711325403717316
79.66541738620326,21.574928612873098,0.43180340188142674
79.71011814973535,21.527536762211216,0.36465438384062204
79.6792468038983,21.54510680738297,0.8209409765622058
79.671191110624,21.540673714479272,0.833061667198682
79.66244650849329,21.549889043215067,0.6313360953689415
79.69545357659129,21.54745791247271,0.8656678203871064
79.70065386171053,21.551133371899063,0.8315929995476148
79.66099526973566,21.52839513863362,0.3679906547577013
79.69072558349795,21.550788490090795,0.6753426599665497
79.67358974651188,21.534545128833233,0.595758770085157
79.69871036742457,21.531059880939292,0.5580198164413386
79.6704619857403,21.52389005312717,0.4176750590765307
79.70145626428615,21.565759153525367,0.6784976729593077
79.68320412077803,21.54564651525139,0.7014612212234699
79.7162037993242,21.557598620998704,0.37732384950817566
79.66825125664876,21.563655600598285,0.5421546457282458
79.68046398106301,21.56075899991881,0.8947149258656025
79.66680841127443,21.54823004314538,0.7640296507392963
79.71548161709671,21.543273911737103,0.5750923172805302
79.71264036120286,21.54255759457844,0.6302551445919383
79.67547649766291,21.558402927815802,0.765613827176425
79.69959904276205,21.54968766129651,0.6236534409531489
79.70903333201207,21.57094793487931,0.3424442444021254
79.69331204869597,21.5724821190596,0.47202985151366283
79.69177903470136,21.53023362268039,0.7073795827851486
79.67451113745402,21.52817401909274,0.4797533905028917
